"Kernel Name","forward_sweep_warp(const unsigned char *, const long *, const unsigned char *, const unsigned char *, const long *, int, const wave_seed *, int *, int *, int *, int *, unsigned long long *, int *, unsigned char *, const short *, const short *, int)",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7efd87260e70","      BSYNC B3 ","1140","9","1140","959922656","8826404805","8826404805","9","9","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","123","0","0","0","0","0","0","0","0","0","157","403","0","0","0","457","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9"
"0x7efd87260e80","      IADD3 R52, R53, 0x1, RZ ","7077","918","7077","959922656","8826404805","8826404805","9","9","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","3916","225","0","0","0","0","412","0","0","0","0","298","428","0","0","0","1798","0","655","22","0","0","0","0","90","0","0","0","0","0","0","0","0","0","151"
"0x7efd87260e90","      IMAD.MOV.U32 R46, RZ, RZ, 0x3c ","556","8","556","959922656","8826404805","8826404805","9","9","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","72","0","0","0","47","16","0","0","0","0","24","397","0","0","0","0","0","0","0","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260ea0","@P2   BRA 0x7efd87260f10 ","482","0","482","959922656","8826404805","0","9","0","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","110","0","0","0","0","0","0","0","0","0","0","372","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260eb0","      LDG.E R46, [R44.64] ","2398","118","2398","959922656","8826404805","8826404805","9","9","0","Global","Load","32","1136105449","0","0","0","0","864582543","2408371955","1543789412","","0","0","0","0","0","0","0","0","27","0","0","3","0","0","0","3","0","0","174","405","0","0","0","1786","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","116"
"0x7efd87260ec0","      BRA 0x7efd87260f10 ","450","0","450","959922656","8826404805","8826404805","9","9","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","62","0","0","0","0","0","0","0","0","0","0","388","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260ed0","      IMAD.MOV.U32 R46, RZ, RZ, 0x3c ","3745","357","3745","411057906","676901498","676901498","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","515","51","0","0","0","0","101","0","0","0","775","91","398","0","0","0","1814","0","107","4","0","0","0","0","7","0","0","0","126","0","0","0","0","0","113"
"0x7efd87260ee0","@P1   LDG.E.64 R48, [R42.64] ","282","5","282","411057906","676901498","676901498","1","1","0","Global","Load","64","510408218","0","0","0","0","235737909","652125885","416387976","","0","0","0","0","0","0","0","0","46","0","0","3","0","0","0","2","0","25","9","197","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"0x7efd87260ef0","@P1   LDG.E R46, [R18.64] ","1205","66","1205","411057906","676901498","676901498","1","1","0","Global","Load","32","415567107","0","0","0","0","186969678","598052305","411082627","","0","0","0","0","0","0","0","0","26","0","0","13","0","0","0","9","0","0","110","176","0","0","0","871","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","63"
"0x7efd87260f00","      IADD3 R52, R52, 0x1, RZ ","268","1","268","411057906","676901498","676901498","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","39","0","0","0","0","5","0","0","0","19","5","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0x7efd87260f10","      BSYNC B1 ","11368","1382","11368","3052661784","19713086505","19713086505","6","6","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","3287","914","0","0","0","0","0","0","0","0","4563","1927","222","0","0","0","455","0","608","20","0","0","0","0","0","0","0","0","731","0","0","0","0","0","23"
"0x7efd87260f20","      IMAD.IADD R52, R52, 0x1, R13 ","27880","3788","27880","960119048","19713086505","19713086505","20","20","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","19147","210","0","0","0","0","242","0","0","435","0","391","1506","0","0","0","5949","0","3033","19","0","0","0","0","14","0","0","67","0","0","0","0","0","0","655"
"0x7efd87260f30","      SHF.R.S32.HI R42, RZ, 0x1, R52 ","6607","520","6607","960119048","19713086505","19713086505","20","20","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","700","0","0","0","0","1517","0","0","0","0","2040","371","0","0","0","1979","0","0","29","0","0","0","0","322","0","0","0","0","0","0","0","0","0","169"
"0x7efd87260f40","      IMAD.IADD R18, R42, 0x1, -R13 ","4492","304","4492","960119048","19713086505","19713086505","20","20","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","336","0","0","0","0","639","0","0","0","0","1175","378","0","0","0","1964","0","0","10","0","0","0","0","32","0","0","0","0","0","0","0","0","0","262"
"0x7efd87260f50","      SHF.R.S32.HI R19, RZ, 0x1f, R18 ","5531","610","5531","960119048","19713086505","19713086505","20","20","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","401","0","0","0","0","1302","0","0","0","0","1560","390","0","0","0","1878","0","0","27","0","0","0","0","337","0","0","0","0","0","0","0","0","0","246"
"0x7efd87260f60","      IADD3 R18, P0, P1, R5, R10, R18 ","1317","176","1317","960119048","19713086505","19713086505","20","20","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","158","0","0","0","0","119","0","0","0","0","167","396","0","0","0","477","0","0","16","0","0","0","0","16","0","0","0","0","0","0","0","0","0","144"
"0x7efd87260f70","      IADD3.X R19, R6, R11, R19, P0, P1 ","5158","541","5158","960119048","19713086505","19713086505","20","20","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","508","0","0","0","0","1255","0","0","0","0","1610","403","0","0","0","1382","0","0","29","0","0","0","0","306","0","0","0","0","0","0","0","0","0","206"
"0x7efd87260f80","      LDG.E.U8 R18, [R18.64] ","3466","352","3466","960119048","19713086505","19713086505","20","20","0","Global","Load","8","1169567916","0","0","0","0","837805614","1797924662","960119048","","0","0","0","0","0","0","0","0","250","0","0","7","0","0","0","14","0","0","827","416","0","0","0","1952","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","348"
"0x7efd87260f90","      SHF.R.U32.HI R16, RZ, 0x1c, R49 ","1550","182","1550","960119048","19713086505","19713086505","20","20","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","87","0","0","0","1001","29","0","0","0","0","54","379","0","0","0","0","0","0","2","0","0","0","174","6","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260fa0","      BSSY B1, 0x7efd87261210 ","450","0","450","960119048","19713086505","19713086505","20","20","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","57","0","0","0","0","0","0","0","0","0","0","393","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260fb0","      IADD3 R51, R46, -0x1, RZ ","448","0","448","960119048","19713086505","19713086505","20","20","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","53","0","0","0","0","0","0","0","0","0","0","395","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260fc0","      IMAD.MOV.U32 R53, RZ, RZ, 0x2 ","490","0","490","960119048","19713086505","19713086505","20","20","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","73","0","0","0","0","0","0","0","0","0","0","417","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260fd0","      LOP3.LUT R16, R16, 0x1, RZ, 0xc0, !PT ","424","1","424","960119048","19713086505","19713086505","20","20","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","3","0","0","0","0","5","0","0","0","4","6","406","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0x7efd87260fe0","      ISETP.NE.U32.AND P0, PT, R16, 0x1, PT ","5939","626","5939","960119048","19713086505","19713086505","20","20","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","473","0","0","0","0","1689","0","0","0","0","2160","408","0","0","0","1209","0","0","37","0","0","0","0","498","0","0","0","0","0","0","0","0","0","91"
"0x7efd87260ff0","      SHF.L.U64.HI R16, R48, 0x1, R49 ","1176","187","1176","960119048","19713086505","19713086505","20","20","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","103","0","0","0","0","121","0","0","0","0","141","380","0","0","0","431","0","0","10","0","0","0","0","32","0","0","0","0","0","0","0","0","0","145"
"0x7efd87261000","      IMAD.SHL.U32 R49, R48, 0x2, RZ ","428","0","428","960119048","19713086505","19713086505","20","20","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","398","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261010","      ISETP.NE.U32.AND.EX P0, PT, RZ, RZ, PT, P0 ","519","0","519","960119048","19713086505","19713086505","20","20","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","106","0","0","0","0","0","0","0","0","0","0","413","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261020","@P0   IMAD.MOV R51, RZ, RZ, R46 ","7068","885","7068","960119048","19713086505","5101359342","20","5","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","190","0","0","0","0","388","0","0","0","0","792","410","0","0","0","5288","0","0","11","0","0","0","0","18","0","0","0","0","0","0","0","0","0","856"
"0x7efd87261030","      ISETP.NE.AND P1, PT, R18, 0x4, PT ","6357","846","6357","960119048","19713086505","19713086505","20","20","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","227","0","0","0","4592","535","0","0","0","0","592","411","0","0","0","0","0","0","13","0","0","0","734","99","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261040","@!P1  BRA 0x7efd87261200 ","7566","803","7566","960119048","19713086505","8","20","0","2","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","374","0","0","0","0","0","0","0","0","0","1097","412","0","0","0","5683","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","795"
"0x7efd87261050","      PRMT R43, R18, 0x7610, R43 ","3016","345","3016","960119048","19713086497","19713086497","20","20","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","94","0","0","0","0","318","0","0","0","0","318","377","0","0","0","1909","0","0","2","0","0","0","0","79","0","0","0","0","0","0","0","0","0","264"
"0x7efd87261060","      SHF.R.S32.HI R19, RZ, 0x1f, R42 ","34834","5115","34834","6869584699","30944916206","30944916206","4","4","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","9462","2128","0","0","0","0","4722","0","0","0","13054","4627","383","0","0","0","458","0","1587","141","0","0","0","0","1120","0","0","0","2178","0","0","0","0","0","89"
"0x7efd87261070","      IADD3 R18, P0, P1, R20, c[0x0][0x160], R42 ","11587","1118","11587","6869584699","30944916206","30944916206","4","4","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1459","0","0","0","0","976","0","0","0","42","1519","3560","0","0","0","4031","0","0","79","0","0","0","0","137","0","0","0","3","0","0","0","0","0","899"
"0x7efd87261080","      IADD3.X R19, R21, c[0x0][0x164], R19, P0, P1 ","59398","6261","59398","6869584699","30944916206","30944916206","4","4","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","6501","0","0","0","0","16119","0","0","0","154","20461","3460","0","0","0","12703","0","0","391","0","0","0","0","4089","0","0","0","26","0","0","0","0","0","1755"
"0x7efd87261090","      LDG.E.U8 R18, [R18.64] ","33869","2762","33869","6869584699","30944916206","30944916206","4","4","0","Global","Load","8","7323450651","0","0","0","0","1808465846","8678050545","6869584699","","0","0","0","0","0","0","0","0","3673","0","0","140","0","0","0","150","0","0","9427","3655","0","0","0","16824","0","0","34","0","0","18","0","0","0","34","0","0","0","0","0","0","0","2676"
"0x7efd872610a0","      PRMT R43, R43, 0x9910, RZ ","4307","0","4307","6869584699","30944916206","30944916206","4","4","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","735","0","0","0","0","0","0","0","0","0","0","3572","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd872610b0","      ISETP.NE.AND P0, PT, R43, R18, PT ","188212","27369","188212","6869584699","30944916206","30944916206","4","4","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","6486","0","0","0","132335","14813","0","0","0","0","18354","3523","0","0","0","12701","0","0","357","0","0","0","22077","3186","0","0","0","0","0","0","0","0","0","1749"
"0x7efd872610c0","@P0   BRA 0x7efd872611e0 ","67299","7317","67299","6869584699","30944916206","19713086477","4","2","2021327413","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","3286","0","0","0","0","0","0","2","0","0","8350","3545","0","0","0","52116","0","0","49","0","0","0","0","0","0","1","0","0","0","0","0","0","0","7267"
"0x7efd872610d0","      IADD3 R42, R42, 0x1, RZ ","29465","3710","29465","5909465659","11231829729","11231829729","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","2756","835","0","0","0","0","2653","0","0","0","502","2102","3579","0","0","0","17038","0","448","68","0","0","0","0","687","0","0","0","76","0","0","0","0","0","2431"
"0x7efd872610e0","      IMAD.IADD R18, R42, 0x1, -R13 ","30940","2261","30940","5909465659","11231829729","11231829729","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1672","0","0","0","0","3673","0","0","0","0","7228","3181","0","0","0","15186","0","0","40","0","0","0","0","178","0","0","0","0","0","0","0","0","0","2043"
"0x7efd872610f0","      SHF.R.S32.HI R19, RZ, 0x1f, R18 ","49031","5374","49031","5909465659","11231829729","11231829729","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","4283","0","0","0","0","11957","0","0","0","0","14932","3106","0","0","0","14753","0","0","269","0","0","0","0","3054","0","0","0","0","0","0","0","0","0","2051"
"0x7efd87261100","      IADD3 R18, P0, P1, R5, R10, R18 ","10404","1266","10404","5909465659","11231829729","11231829729","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1216","0","0","0","0","1018","0","0","0","0","1371","3108","0","0","0","3691","0","0","70","0","0","0","0","187","0","0","0","0","0","0","0","0","0","1009"
"0x7efd87261110","      IADD3.X R19, R6, R11, R19, P0, P1 ","43685","4726","43685","5909465659","11231829729","11231829729","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","4586","0","0","0","0","11105","0","0","0","0","13849","3161","0","0","0","10984","0","0","311","0","0","0","0","2835","0","0","0","0","0","0","0","0","0","1580"
"0x7efd87261120","      LDG.E.U8 R43, [R18.64] ","27495","2614","27495","5909465659","11231829729","11231829729","1","1","0","Global","Load","8","6125654081","0","0","0","0","860532404","6769998063","5909465659","","0","0","0","0","0","0","0","0","2158","0","0","95","0","0","0","133","0","0","6972","3164","0","0","0","14973","0","0","22","0","0","15","0","0","0","41","0","0","0","0","0","0","0","2536"
"0x7efd87261130","      LOP3.LUT P0, RZ, R16, 0x10000000, RZ, 0xc0, !PT ","3838","0","3838","5909465659","11231829729","11231829729","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","630","0","0","0","0","0","0","0","0","0","0","3208","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261140","      IMAD.SHL.U32 R45, R49, 0x2, RZ ","3645","0","3645","5909465659","11231829729","11231829729","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","500","0","0","0","0","0","0","0","0","0","0","3145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261150","      IADD3 R44, R51, 0x1, RZ ","3575","0","3575","5909465659","11231829729","11231829729","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","377","0","0","0","0","0","0","0","0","0","0","3198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7efd87261160","      SHF.L.U64.HI R16, R49, 0x1, R16 ","12692","992","12692","5909465659","11231829729","11231829729","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","345","0","0","0","0","2392","0","0","0","0","2935","3207","0","0","0","3813","0","0","22","0","0","0","0","589","0","0","0","0","0","0","0","0","0","381"
"0x7efd87261170","      LOP3.LUT R49, R45, 0x1, RZ, 0xfc, !PT ","8983","1056","8983","5909465659","11231829729","11231829729","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","540","0","0","0","0","777","0","0","0","0","1147","3282","0","0","0","3237","0","0","43","0","0","0","0","255","0","0","0","0","0","0","0","0","0","758"
"0x7efd87261180","@P0   IMAD.MOV R44, RZ, RZ, R51 ","34242","3970","34242","5909465659","11231829729","9045879847","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","946","0","0","0","0","2346","0","0","0","0","5313","3194","0","0","0","22443","0","0","23","0","0","0","0","99","0","0","0","0","0","0","0","0","0","3848"
"0x7efd87261190","      IMAD.MOV.U32 R51, RZ, RZ, R44 ","22205","2024","22205","5909465659","11231829729","11231829729","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","807","0","0","0","0","2328","0","0","0","0","5214","3218","0","0","0","10638","0","0","24","0","0","0","0","142","0","0","0","0","0","0","0","0","0","1858"
"0x7efd872611a0","      ISETP.NE.AND P1, PT, R43, 0x4, PT ","83392","11593","83392","5909465659","11231829729","11231829729","1","1","0","-","-","-","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","4507","0","0","0","53167","10245","0","0","0","0","12282","3191","0","0","0","0","0","0","230","0","0","0","9049","2314","0","0","0","0","0","0","0","0","0","0"
